customer_id,customer_fname,customer_lname,customer_city,customer_state,total_orders,total_spent
501,Mary,Harvey,Caguas,PR,8,1679.77
4178,Edward,Martinez,Miami,FL,7,1679.74
969,Rose,Smith,Bakersfield,CA,11,1679.74
9615,Charles,Smith,Escondido,CA,8,1679.74
9937,Mary,Atkins,West Covina,CA,7,1679.72
4329,Mary,Ayala,Lindenhurst,NY,9,1675.77
2161,Mary,Mercer,Bellflower,CA,8,1674.89
7034,Brenda,Smith,Bismarck,ND,8,1674.81
4687,Evelyn,Edwards,Caguas,PR,8,1674.74
2561,Angela,Smith,Jersey City,NJ,11,1673.9
11850,Deborah,Smith,Caguas,PR,8,1673.86
4660,Maria,Higgins,New York,NY,9,1673.79
3867,Mary,Frazier,Caguas,PR,10,1671.79
8068,Larry,Smith,Philadelphia,PA,7,1669.87
476,Mary,Carey,Eugene,OR,7,1669.86
2982,Eric,Smith,Caguas,PR,8,1669.85
11910,Donna,Weber,Woodbridge,VA,9,1669.82
3157,Mary,Diaz,West Jordan,UT,7,1669.82
6888,Cynthia,Mendoza,San Jose,CA,10,1669.82
11818,John,Perry,Caguas,PR,10,1669.81
3368,Mary,Jackson,Las Vegas,NV,9,1669.8
8516,Mary,Hughes,Caguas,PR,9,1669.8
3398,James,Hardin,Plano,TX,7,1669.76
7009,Mary,Smith,Lancaster,CA,10,1669.75
6558,Ethan,Smith,Caguas,PR,9,1669.72
11047,Mary,Smith,Chicago,IL,12,1669.69
7037,Mary,Bauer,New York,NY,9,1669.68
7012,Mary,Allen,Caguas,PR,11,1669.66
2082,Megan,Holland,Norcross,GA,9,1664.84
5121,Shawn,Holmes,Antioch,CA,10,1664.8
2431,Olivia,Moore,Caguas,PR,9,1664.73
11648,Angela,Smith,Dorchester Center,MA,10,1664.69
2517,Jose,Kane,Cumberland,MD,10,1663.82
3256,Michael,Smith,Newark,DE,11,1663.79
1170,Daniel,Villarreal,Morristown,NJ,8,1659.9
8340,Danielle,Bell,Oceanside,CA,8,1659.87
3799,Mary,Wade,Caguas,PR,7,1659.87
4443,Harold,Smith,Long Beach,CA,9,1659.86
5373,Patricia,Serrano,Houston,TX,8,1659.85
10169,Brittany,Smith,Daly City,CA,9,1659.85
2509,Grace,Smith,Tampa,FL,11,1659.84
3845,Mary,Smith,Caguas,PR,7,1659.84
6227,David,Weber,New Brunswick,NJ,8,1659.82
11752,Michael,Miller,Hollywood,FL,8,1659.82
2287,David,Reed,Caguas,PR,9,1659.81
10671,Timothy,Moses,Long Beach,CA,7,1659.8
6655,Ashley,Smith,Pekin,IL,10,1659.8
10167,Kathy,Little,New Braunfels,TX,10,1659.8
12079,Donna,Smith,Caguas,PR,8,1659.79
1869,Mark,Smith,Summerville,SC,9,1659.78
11561,Billy,Smith,Henrico,VA,8,1659.78
1925,Edward,Smith,Moreno Valley,CA,8,1659.77
6857,Scott,Fuller,Caguas,PR,9,1659.76
5304,Mary,Smith,Caguas,PR,8,1659.75
11918,Steven,Humphrey,Brooklyn,NY,10,1659.75
10675,Brenda,Smith,Caguas,PR,9,1659.75
5340,Nicole,Lewis,Hawthorne,CA,9,1659.73
7938,Joseph,Clark,Caguas,PR,9,1659.73
4591,Eric,Smith,Caguas,PR,8,1659.7
3920,Zachary,Smith,Caguas,PR,12,1658.76
113,Patricia,Smith,Caguas,PR,9,1658.75
4573,Mary,Smith,Salt Lake City,UT,8,1657.87
7583,Mary,Pace,Asheboro,NC,7,1657.85
7527,Pamela,Smith,Caguas,PR,11,1657.7
8372,Jessica,Wilkinson,Caguas,PR,11,1656.77
3325,Danielle,Rios,Caguas,PR,8,1655.78
12426,Jordan,Valdez,Brooklyn,NY,8,1654.83
6251,Mary,Guerra,Madera,CA,5,1654.76
9800,Mary,Berry,Beaverton,OR,8,1653.83
2939,Kyle,Santiago,Morrisville,PA,8,1653.77
69,Megan,Smith,Caguas,PR,14,1651.81
5860,Alan,Kelly,Caguas,PR,11,1651.77
1924,Mary,Ingram,Tucson,AZ,14,1651.68
1858,William,Greene,Caguas,PR,9,1649.89
9421,Julia,Lynch,Caguas,PR,8,1649.89
8000,Edward,Patterson,Caguas,PR,7,1649.89
1421,Karen,Farmer,Caguas,PR,8,1649.88
8505,James,Diaz,Buena Park,CA,9,1649.88
9840,Mary,Smith,Pomona,CA,7,1649.87
3858,Martha,Smith,Newark,OH,7,1649.86
8913,Jane,Smith,Fort Lauderdale,FL,8,1649.85
5827,Angela,Fox,Seattle,WA,8,1649.84
8762,Mary,Smith,San Francisco,CA,8,1649.84
9724,Mary,Black,Caguas,PR,8,1649.83
1146,Alice,Evans,Caguas,PR,6,1649.83
7965,Mary,Hunter,Hialeah,FL,6,1649.82
10374,Barbara,Smith,Rego Park,NY,9,1649.82
4507,Mary,Smith,Ithaca,NY,10,1649.82
8473,Kevin,Smith,Caguas,PR,8,1649.82
5930,Sara,Smith,Caguas,PR,8,1649.81
10161,Mary,Smith,Caguas,PR,9,1649.8
6783,Mary,Smith,Caguas,PR,10,1649.8
3143,Mary,Jones,Stamford,CT,8,1649.8
9046,Evelyn,Smith,San Juan,PR,8,1649.8
1967,Benjamin,Smith,Caguas,PR,10,1649.79
9452,Patricia,Brown,New York,NY,9,1649.77
9832,Mary,Mcdonald,New Orleans,LA,7,1649.77
8888,Brian,Smith,Alpharetta,GA,8,1649.76
1114,James,Martin,El Paso,TX,11,1649.75
9148,Robert,Gallagher,Caguas,PR,8,1649.75
4240,Kenneth,Collins,Caguas,PR,11,1649.74
4898,Joseph,Ellis,Malden,MA,10,1649.72
3637,Mary,Wu,Bronx,NY,8,1649.71
2023,Mary,Fox,Brooklyn,NY,8,1647.81
11996,Joseph,Lambert,Westland,MI,8,1645.82
9342,Teresa,Grant,Caguas,PR,11,1644.83
3395,Mark,Matthews,Caguas,PR,10,1644.8
5967,Matthew,Farmer,Caguas,PR,9,1644.77
994,Lisa,Massey,Caguas,PR,11,1644.77
4606,Carol,Smith,Caguas,PR,7,1644.67
500,Nicholas,Smith,Michigan City,IN,10,1644.63
5634,Carl,Sullivan,Lynn,MA,10,1643.87
12375,Bruce,Moore,Caguas,PR,6,1639.87
6528,Mary,Ho,Compton,CA,8,1639.86
9959,Jerry,Smith,Opelousas,LA,8,1639.86
755,Mary,Mayo,Tucson,AZ,9,1639.86
8946,Ryan,Smith,Caguas,PR,8,1639.85
5750,Willie,Brown,Webster,NY,7,1639.85
4989,Mary,Smith,Caguas,PR,11,1639.85
2333,Kevin,Smith,Malden,MA,7,1639.85
11787,David,Smith,Bronx,NY,9,1639.84
5516,Marilyn,Woods,Caguas,PR,10,1639.84
5517,Mary,Wagner,Bloomfield,NJ,6,1639.8
6260,Mary,Randolph,Caguas,PR,7,1639.8
393,Mary,Chambers,Caguas,PR,11,1639.79
111,Frank,Smith,Caguas,PR,7,1639.78
2894,Mary,Smith,Caguas,PR,8,1639.78
11324,Martha,Burnett,Dallas,TX,10,1639.77
5463,Mary,Schultz,Fond Du Lac,WI,10,1639.77
310,Mary,Fox,York,PA,9,1639.76
9680,Robert,Smith,Caguas,PR,9,1639.74
723,Mary,Smith,Richmond,VA,9,1639.72
5596,Mary,Smith,Caguas,PR,9,1637.93
10177,Mary,Levine,Caguas,PR,8,1637.83
10227,Mary,Henderson,Caguas,PR,10,1637.82
1329,Mary,Gardner,Las Vegas,NV,9,1637.73
6172,James,Smith,Fort Washington,MD,11,1635.65
2062,Sharon,Smith,Caguas,PR,8,1634.84
2416,Susan,Sullivan,Houston,TX,11,1634.82
4526,Carol,Smith,El Monte,CA,9,1634.67
5075,Sharon,Moore,Jonesboro,AR,10,1633.67
7524,Mary,Smith,Mchenry,IL,10,1632.82
7832,Stephen,Nguyen,Chicago,IL,10,1631.68
3668,Judy,Smith,Salem,OR,7,1629.92
10431,Mary,Smith,South Gate,CA,10,1629.9
10970,David,Smith,Newark,NJ,6,1629.88
7573,Bobby,Pena,Dubuque,IA,6,1629.88
2573,Anna,Taylor,Winter Park,FL,10,1629.87
976,Shirley,Henson,Caguas,PR,9,1629.86
10373,Mary,Morrison,Brandon,FL,10,1629.86
10070,Timothy,Ross,Caguas,PR,8,1629.86
9370,Douglas,Murphy,Gaithersburg,MD,12,1629.85
3004,Mary,Holland,Caguas,PR,7,1629.85
3481,Ronald,Obrien,Wyoming,MI,8,1629.84
1479,Mary,Brennan,Caguas,PR,8,1629.84
8702,Mary,Ramos,Caguas,PR,7,1629.82
9810,Kenneth,Mays,Ogden,UT,9,1629.82
10633,Joyce,Garcia,Caguas,PR,6,1629.81
3094,Mary,Jenkins,San Jose,CA,8,1629.81
3825,Mary,Ward,Silver Spring,MD,9,1629.81
2967,Mary,Smith,Hollywood,FL,7,1629.79
729,Andrew,Smith,Caguas,PR,8,1629.79
7500,Mary,Smith,Caguas,PR,12,1629.77
4018,Mildred,Smith,Bismarck,ND,10,1629.77
11864,Cheryl,Hill,Panorama City,CA,7,1629.75
11970,Matthew,Caldwell,Caguas,PR,8,1629.74
9484,Mary,Howell,Caguas,PR,10,1629.73
2645,Jeremy,Leblanc,Caguas,PR,11,1629.69
5282,Gary,Johnson,Lawrenceville,GA,10,1627.87
1666,Margaret,Sullivan,Miami,FL,7,1627.85
3559,Susan,Wright,North Las Vegas,NV,10,1627.83
421,Mary,Smith,San Ramon,CA,8,1627.75
7073,Joan,Smith,Del Rio,TX,10,1627.73
5935,Mary,Smith,Philadelphia,PA,9,1625.77
5993,Austin,Clayton,Carson,CA,9,1624.84
2753,Amy,Smith,Caguas,PR,10,1624.75
7203,Mary,King,Bronx,NY,11,1623.83
922,Stephanie,Willis,Lancaster,OH,9,1623.77
131,Brenda,Cline,Methuen,MA,11,1623.71
1718,Mary,Smith,Buffalo,NY,12,1620.92
9668,Stephen,Beasley,Caguas,PR,9,1619.9
274,Mary,Moyer,San Antonio,TX,8,1619.88
3528,Nicole,Brooks,Los Angeles,CA,10,1619.87
4676,Donna,Randolph,Reseda,CA,5,1619.87
3351,James,Smith,Caguas,PR,10,1619.86
4284,Mary,Smith,Simi Valley,CA,7,1619.86
3840,Mary,York,Salinas,CA,9,1619.86
8178,Mary,Barnes,Memphis,TN,8,1619.85
587,Patrick,Smith,Ogden,UT,10,1619.84
3584,Mary,Washington,Caguas,PR,8,1619.84
8097,Marie,Martin,Sheboygan,WI,5,1619.84
250,Julie,Smith,Caguas,PR,9,1619.83
1302,Alice,Edwards,Caguas,PR,8,1619.82
12011,Olivia,Ortiz,Caguas,PR,10,1619.82
8566,Stephen,Lee,Brooklyn,NY,6,1619.81
2859,Mary,Pope,Carrollton,TX,8,1619.8
9705,Patricia,Smith,Washington,DC,9,1619.79
162,John,Garcia,Caguas,PR,8,1619.79
10236,Christopher,Smith,San Francisco,CA,9,1619.77
1587,Jose,Warner,Dearborn,MI,8,1619.77
10292,Mary,Williams,Caguas,PR,9,1619.72
11393,Steven,Wong,Bronx,NY,7,1619.69
405,Kathleen,Smith,Fort Lauderdale,FL,7,1619.67
6083,Andrea,Scott,Lompoc,CA,11,1619.65
8082,Pamela,Smith,Caguas,PR,11,1616.81
3748,Brenda,Smith,Lake Forest,CA,8,1614.87
136,Ryan,Griffin,Lynn,MA,9,1614.83
8857,Catherine,Sparks,Hawthorne,CA,8,1614.8
6665,Anthony,Smith,Caguas,PR,9,1614.74
5336,Mary,Smith,Lutz,FL,12,1614.7
10100,Sean,Navarro,Sugar Land,TX,11,1613.87
9274,Mary,Long,Murfreesboro,TN,10,1613.77
3419,Mary,Smith,Flushing,NY,7,1611.82
974,George,Smith,Fresno,CA,6,1609.89
3933,Mary,Gomez,Caguas,PR,7,1609.89
7856,Andrew,Smith,Chicago,IL,8,1609.88
6609,Betty,Orr,Caguas,PR,7,1609.88
2529,Ryan,Sampson,Caguas,PR,6,1609.86
3142,Brenda,Smith,Caguas,PR,9,1609.85
372,Mary,Smith,Caguas,PR,7,1609.83
3113,Aaron,Smith,Caguas,PR,8,1609.82
5018,Jerry,Gibson,Colorado Springs,CO,7,1609.82
8569,Vincent,Smith,Caguas,PR,7,1609.82
9485,Philip,Grimes,El Cajon,CA,11,1609.8
1073,Rachel,Holt,Caguas,PR,10,1609.8
11466,Jennifer,Ramos,Caguas,PR,9,1609.79
68,Mary,Oneal,Peoria,AZ,9,1609.79
8940,Linda,Hammond,Greensboro,NC,8,1609.78
9568,Janice,Andersen,Caguas,PR,9,1609.77
4095,Mary,Lewis,Caguas,PR,8,1609.75
3638,Amy,Smith,Caguas,PR,10,1609.74
6868,Johnny,Crosby,Detroit,MI,11,1609.66
6283,Joan,Case,Compton,CA,10,1608.76
9829,Martha,Woodard,Greensboro,NC,11,1607.72
9059,Michael,Mills,Caguas,PR,9,1606.88
9950,Ralph,Pena,Honolulu,HI,9,1605.88
6373,Mary,Walker,Frankfort,KY,6,1605.85
10730,Rachel,Blackburn,Miami,FL,9,1605.82
5131,Steven,Barr,Santee,CA,7,1604.94
3452,Mary,Nelson,Hialeah,FL,9,1604.86
1758,Larry,King,Bronx,NY,7,1604.85
9495,Nicholas,Smith,Caguas,PR,6,1604.84
5099,Mary,Mercer,Aurora,IL,13,1604.83
11597,Mildred,Smith,Caguas,PR,10,1604.69
251,Kelly,Adams,Saint Paul,MN,9,1601.92
12185,Debra,Smith,Caguas,PR,11,1601.82
1454,Grace,Smith,Palo Alto,CA,10,1601.76
4023,Phillip,Smith,Round Rock,TX,9,1601.74
9440,Mary,Leonard,Caguas,PR,8,1599.93
3055,Mary,Smith,Caguas,PR,8,1599.92
7545,Christopher,Roberts,Caguas,PR,6,1599.9
6955,Amber,Smith,Caguas,PR,8,1599.9
12152,Mary,Smith,Harlingen,TX,6,1599.88
6675,Mary,Smith,Caguas,PR,9,1599.88
4925,Julia,Zavala,Union City,NJ,11,1599.88
10878,Emily,Richardson,Caguas,PR,7,1599.87
1880,Sarah,Smith,Miami,FL,7,1599.86
8388,Kimberly,Smith,Caguas,PR,12,1599.85
10728,Gloria,Smith,West Orange,NJ,12,1599.85
10562,Bruce,Hester,Caguas,PR,10,1599.84
3174,Rose,Turner,Caguas,PR,5,1599.84
2543,Alan,Weber,Tempe,AZ,7,1599.83
3008,Mary,Smith,Salina,KS,8,1599.82
8735,Mary,Smith,Muskegon,MI,6,1599.81
1036,Mary,Kramer,Miami,FL,8,1599.81
6544,Mary,Joyce,Pekin,IL,5,1599.8
4288,Mary,Avery,Carrollton,TX,10,1599.79
7725,Mary,Reid,Columbia,SC,10,1599.79
11709,Mary,Harrison,Caguas,PR,8,1599.78
6328,Austin,Walters,Los Angeles,CA,7,1599.78
2749,Mary,Smith,Caguas,PR,6,1599.78
7450,Mary,Robertson,Pharr,TX,7,1599.78
6638,Diane,Burgess,Caguas,PR,9,1599.75
6013,Peter,Smith,Caguas,PR,9,1595.75
2635,Victoria,Hendricks,Baytown,TX,7,1594.82
6540,John,Pruitt,Phoenix,AZ,8,1594.81
8317,Anna,Robertson,Wheeling,WV,10,1594.8
8216,Linda,Daniel,Caguas,PR,7,1594.76
8100,Victoria,Smith,Upland,CA,10,1594.73
2575,Mary,Carroll,Pomona,CA,10,1592.84
11220,Jeffrey,Reed,Passaic,NJ,7,1589.91
3555,Gregory,Walker,Brooklyn,NY,7,1589.9
11113,Jacqueline,Smith,Brooklyn,NY,8,1589.86
1181,Donald,Haynes,Caguas,PR,8,1589.85
601,Patricia,Smith,Caguas,PR,9,1589.85
1030,Mary,Burnett,Colorado Springs,CO,8,1589.83
11649,Wayne,Landry,Aurora,CO,7,1589.83
9301,Linda,King,New Bedford,MA,9,1589.81
6736,Timothy,Guzman,San Diego,CA,8,1589.81
8842,Mary,Gomez,Caguas,PR,9,1589.79
20,Mary,Ellis,West New York,NJ,6,1589.77
7558,Lisa,Smith,Bronx,NY,9,1589.77
3899,Brandon,Smith,Caguas,PR,9,1589.77
1601,Mark,Padilla,Caguas,PR,8,1589.76
10732,Melissa,Robertson,Hickory,NC,9,1589.75
5247,Mary,Hunter,Caguas,PR,7,1589.74
10738,Joshua,Smith,Caguas,PR,9,1589.73
8183,Ryan,Giles,Caguas,PR,9,1589.68
11585,Mary,Smith,Chicago,IL,11,1589.68
5295,Mary,Williams,Bountiful,UT,10,1589.68
6650,Sarah,Gillespie,Orlando,FL,8,1589.68
2710,Katherine,Brown,Albuquerque,NM,9,1587.87
4622,Mary,Holder,Caguas,PR,6,1587.81
9812,Eric,Green,El Monte,CA,9,1587.7
2457,Carl,Mercer,Caguas,PR,8,1585.83
10478,Aaron,Smith,Salt Lake City,UT,9,1584.9
9188,Mary,Gomez,Bakersfield,CA,8,1584.83
9110,Tammy,Gould,Mount Pleasant,MI,11,1584.65
2658,Sara,Cisneros,Weslaco,TX,10,1582.74
3126,Mary,Keller,Fountain Valley,CA,11,1581.8
4913,Jerry,Smith,Amarillo,TX,14,1580.76
11030,Mary,Smith,Fort Lauderdale,FL,5,1579.93
1281,Johnny,Garrison,Modesto,CA,7,1579.91
12009,Matthew,Smith,Bronx,NY,6,1579.9
7815,Mary,Bauer,Lithonia,GA,7,1579.89
8939,Mary,Smith,Staten Island,NY,10,1579.87
10130,Joseph,Smith,Arlington,VA,7,1579.87
6572,Mary,Barrett,Caguas,PR,8,1579.87
10206,Christopher,Bentley,Caguas,PR,7,1579.86
4782,Mary,Powell,Las Vegas,NV,10,1579.85
6,Mary,Smith,Passaic,NJ,8,1579.85
12042,Doris,Smith,Caguas,PR,7,1579.85
9986,Rose,Smith,Caguas,PR,9,1579.83
10600,David,Calderon,Caguas,PR,7,1579.83
7617,David,Smith,New York,NY,7,1579.82
1343,Julia,Smith,Del Rio,TX,9,1579.82
8500,Mary,Reeves,Brooklyn,NY,12,1579.81
12060,Mary,Robinson,San Antonio,TX,10,1579.81
7109,Mary,Torres,Chicago,IL,6,1579.8
4414,Robert,Lopez,Sunnyvale,CA,7,1579.8
4161,Heather,York,Chicago,IL,9,1579.8
3601,Rose,Robertson,Caguas,PR,8,1579.79
8331,Mary,Norman,Caguas,PR,8,1579.79
12150,Paul,Hancock,Dallas,TX,7,1579.78
4143,Mary,Smith,Reno,NV,9,1579.77
4037,Megan,Kemp,Caguas,PR,9,1579.76
761,Sara,Rowland,Sunnyvale,CA,9,1579.76
953,Mary,Mills,Philadelphia,PA,9,1579.76
651,Mary,Smith,Santa Fe,NM,8,1579.75
11915,Janet,Phelps,Caguas,PR,13,1579.74
546,Mary,Smith,Clearfield,UT,8,1579.7
9386,Angela,Smith,Caguas,PR,6,1579.69
7386,Joshua,Smith,Caguas,PR,6,1579.66
1931,John,Smith,Caguas,PR,10,1578.86
2615,Carol,Smith,Garden Grove,CA,13,1577.76
6183,Mary,Gray,Placentia,CA,9,1575.79
1122,Joan,Alexander,Pico Rivera,CA,5,1574.87
1539,Sarah,Chase,Saint Louis,MO,10,1574.87
7420,Sharon,Moore,Caguas,PR,7,1574.87
11948,Jennifer,Reyes,Santa Ana,CA,10,1574.78
858,Robert,Smith,Caguas,PR,10,1574.74
10239,Doris,Smith,Riverside,CA,9,1574.7
9261,Patrick,Burnett,Fond Du Lac,WI,8,1574.66
4502,Ruth,Smith,Caguas,PR,9,1571.78
2173,Mary,Rogers,Caguas,PR,7,1571.73
7119,Russell,Smith,Caguas,PR,7,1569.9
2941,Brian,Martinez,Bronx,NY,6,1569.87
7197,Denise,Smith,Saginaw,MI,6,1569.86
2032,Douglas,Smith,Caguas,PR,9,1569.86
3823,Charles,Ortega,Caguas,PR,9,1569.84
7521,Mary,Ortega,York,PA,8,1569.84
8828,Mary,Baxter,Caguas,PR,6,1569.84
3107,Tiffany,Estes,Caguas,PR,9,1569.81
788,Patrick,Smith,Caguas,PR,11,1569.8
2935,Mary,Smith,Knoxville,TN,9,1569.79
2871,Sharon,Mitchell,Marietta,GA,9,1569.79
11834,Betty,Hansen,Caguas,PR,10,1569.78
6648,Austin,Ho,Vega Baja,PR,7,1569.77
1676,Dorothy,Singh,Charlotte,NC,7,1569.76
3992,Grace,Smith,Caguas,PR,9,1564.87
9319,David,Smith,Caguas,PR,7,1564.86
5695,Jeffrey,Smith,Caguas,PR,9,1564.86
12155,Catherine,Smith,Raleigh,NC,10,1564.86
1626,Wayne,Gomez,Garden Grove,CA,9,1564.86
905,Virginia,Smith,Walnut,CA,9,1564.83
6769,Katherine,Riley,Walnut,CA,10,1563.78
3952,Shawn,Tucker,Tucson,AZ,6,1559.96
8044,Richard,Smith,Gaithersburg,MD,7,1559.92
11016,George,Hutchinson,Fond Du Lac,WI,8,1559.9
3002,Mary,Carter,Rego Park,NY,7,1559.9
1096,David,Smith,Newark,DE,7,1559.87
11172,Mary,Smith,Greensboro,NC,7,1559.86
1849,John,Bray,Salinas,CA,9,1559.84
8951,Mary,Baker,Caguas,PR,10,1559.84
309,Phillip,Smith,Caguas,PR,8,1559.83
8475,Jane,Price,Chicago,IL,8,1559.82
6133,Mary,Smith,Caguas,PR,9,1559.82
7485,Tyler,Smith,Caguas,PR,7,1559.81
932,Virginia,Sandoval,Middletown,OH,8,1559.78
1675,Mary,Moore,Sugar Land,TX,11,1559.75
6232,Janet,Webb,Los Angeles,CA,6,1559.71
1267,Sharon,Mclaughlin,Florissant,MO,11,1559.7
3131,Mary,Brown,Carlsbad,CA,10,1559.64
1411,David,Sandoval,Guaynabo,PR,10,1554.88
3761,Mary,Christian,Hayward,CA,8,1554.82
8564,Melissa,Benitez,Irving,TX,8,1554.75
7127,Catherine,Escobar,Bronx,NY,11,1554.71
7199,James,Kane,Miami,FL,6,1554.69
7548,Mary,Smith,Hollywood,FL,12,1554.66
2434,Betty,Gordon,Fayetteville,NC,8,1553.77
10491,Nicole,James,Westland,MI,9,1551.82
12007,Alan,Smith,Washington,DC,12,1551.74
2499,Robert,Smith,Caguas,PR,7,1549.89
6293,Mary,Porter,Bristol,CT,5,1549.89
5285,Heather,Bentley,Clearfield,UT,8,1549.88
6827,Mary,Smith,Caguas,PR,9,1549.86
8765,Gary,Smith,College Station,TX,8,1549.86
7931,Mary,Mcdaniel,Glen Burnie,MD,9,1549.84
8045,Peter,Daniels,Powder Springs,GA,7,1549.83
3271,Mary,Simon,Los Angeles,CA,8,1549.83
5080,Mary,Smith,Houston,TX,9,1549.81
2162,Margaret,Smith,Decatur,GA,5,1549.81
4442,Joshua,Davis,Caguas,PR,7,1549.8
1623,Christopher,James,Strongsville,OH,7,1549.78
4515,Mary,Smith,Caguas,PR,6,1549.78
5478,Megan,Bailey,Temecula,CA,9,1549.76
281,Stephanie,Smith,Juana Diaz,PR,8,1549.76
3551,Richard,Kramer,Caguas,PR,7,1549.74
1137,Frank,Brown,Holland,MI,10,1549.73
479,Christopher,Curtis,Caguas,PR,6,1549.73
7765,Mary,Costa,Caguas,PR,9,1549.7
8611,William,Bond,Wichita,KS,9,1549.65
641,Mary,Hamilton,Plainfield,NJ,8,1547.86
2253,Charles,Jacobs,Memphis,TN,9,1547.81
7074,Mary,Patton,Caguas,PR,11,1547.77
2109,Mary,Smith,Caguas,PR,8,1544.91
6127,Debra,Turner,Pompano Beach,FL,9,1544.83
7279,Emily,Smith,Massillon,OH,9,1544.74
10061,Christopher,Black,South San Francisco,CA,11,1544.73
11699,Mary,Atkinson,Hampton,VA,7,1539.94
4984,Mary,Smith,Philadelphia,PA,8,1539.93
11558,Joyce,Camacho,Los Angeles,CA,9,1539.87
9795,Mary,Golden,Brooklyn,NY,9,1539.86
604,Mary,Chapman,Caguas,PR,7,1539.86
9857,Lawrence,Deleon,Caguas,PR,6,1539.86
12270,Dylan,Smith,Caguas,PR,7,1539.86
10489,Jeffrey,Smith,Washington,DC,9,1539.85
239,Mary,Simpson,Mcallen,TX,11,1539.85
4788,Mary,Charles,Caguas,PR,11,1539.84
12140,Lauren,Smith,Caguas,PR,7,1539.81
11843,Michelle,Smith,Las Vegas,NV,8,1539.81
10297,Karen,Smith,Henderson,NV,6,1539.81
7299,James,Burns,Caguas,PR,9,1539.8
2181,Christina,Smith,Caguas,PR,9,1539.8
3359,Michelle,Torres,Los Angeles,CA,10,1539.78
3254,Bruce,Meyers,Stockton,CA,8,1539.78
10621,Kevin,Wright,Miami,FL,7,1539.71
11820,Walter,Smith,Caguas,PR,10,1539.65
11286,Mary,Garcia,Porterville,CA,10,1534.83
5535,Andrea,Cowan,Caguas,PR,11,1534.79
6286,Randy,Woodward,Caguas,PR,7,1534.65
12230,Mary,Smith,Annandale,VA,9,1533.72
11727,Mary,Cowan,Staten Island,NY,10,1532.73
4642,Mary,Nunez,New York,NY,11,1531.88
5483,Mary,Smith,Murfreesboro,TN,5,1529.9
8830,Melissa,Aguilar,Bensalem,PA,7,1529.89
12002,Nicholas,Davis,Caguas,PR,7,1529.88
265,Michelle,Solis,Dubuque,IA,7,1529.88
8255,Mary,Smith,Caguas,PR,6,1529.87
8032,Karen,Lopez,Caguas,PR,9,1529.86
1455,Mary,Gutierrez,Caguas,PR,7,1529.86
11050,Karen,Jordan,Caguas,PR,9,1529.85
7955,Mary,Rios,Caguas,PR,8,1529.84
7666,Cynthia,Smith,Pharr,TX,7,1529.84
4498,Mary,Brown,Los Angeles,CA,7,1529.84
1256,Rebecca,Smith,West Covina,CA,7,1529.83
7344,Jeffrey,Hardin,Lancaster,PA,6,1529.83
763,Michael,Carpenter,Chicago,IL,8,1529.82
520,Mary,Reid,Caguas,PR,8,1529.82
1095,Mary,Owens,Caguas,PR,7,1529.82
11722,Donna,Vance,Caguas,PR,9,1529.81
1486,Mary,Valentine,Caguas,PR,6,1529.81
7779,Margaret,Bryan,Caguas,PR,7,1529.81
8610,Mary,Smith,Federal Way,WA,7,1529.81
12251,Mary,Hinton,Los Angeles,CA,8,1529.8
3245,Rebecca,Smith,Hayward,CA,7,1529.8
672,Mary,Marsh,Caguas,PR,8,1529.79
7416,Lisa,Rivera,Sandusky,OH,8,1529.76
3998,Matthew,Smith,Caguas,PR,9,1529.68
9684,Wayne,Smith,Albuquerque,NM,7,1529.64
7932,Catherine,Rubio,Caguas,PR,10,1527.86
4141,Mary,Wood,Caguas,PR,7,1527.85
6889,Mary,Sandoval,Hanford,CA,9,1527.73
7367,Joseph,Smith,Caguas,PR,8,1523.86
868,Mary,Contreras,Irvington,NJ,10,1522.83
11383,Elizabeth,Smith,Caguas,PR,11,1522.78
7003,Harry,Patrick,Caguas,PR,9,1521.79
9536,Mary,Bradford,Los Angeles,CA,8,1519.92
9295,Jane,Smith,College Station,TX,9,1519.9
6994,Kathy,Frost,Caguas,PR,7,1519.89
4355,Mary,Smith,Garden Grove,CA,7,1519.89
1051,Mary,Rich,Caguas,PR,9,1519.85
9796,Thomas,Smith,Bountiful,UT,7,1519.84
995,Helen,Hinton,Richmond,IN,7,1519.83
418,Mary,Jackson,Gardena,CA,9,1519.78
3783,Albert,Smith,El Paso,TX,8,1519.77
3367,Betty,Smith,San Juan,PR,8,1519.75
4155,Scott,Camacho,Westminster,CA,7,1519.75
9758,Mary,Wilson,Caguas,PR,8,1519.74
7351,Mary,Mosley,Caguas,PR,10,1519.73
9403,Mary,Peters,Fountain Valley,CA,8,1517.85
6531,Sara,Smith,San Marcos,CA,7,1515.9
1801,Mary,Avila,Englewood,CO,10,1515.79
1898,Mary,Hammond,Virginia Beach,VA,10,1514.87
3327,Tammy,Robinson,Caguas,PR,7,1514.78
1491,Joyce,Smith,Caguas,PR,8,1512.83
1661,Mary,Austin,Caguas,PR,7,1511.82
5598,Sharon,Smith,Houston,TX,7,1509.92
9904,Nicholas,Gomez,Chicago,IL,7,1509.92
5059,Deborah,Smith,Goose Creek,SC,6,1509.9
9719,John,Smith,Smyrna,GA,6,1509.89
9623,Mary,Davila,Austin,TX,7,1509.89
983,Michael,Richmond,Caguas,PR,6,1509.89
1129,Charles,Smith,San Diego,CA,7,1509.89
2966,Christina,Ewing,Lewisville,TX,8,1509.88
